"study_id","site_id","latitude","longitude","startDate","endDate","refYear"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2009","Etters",38.7679852,-122.1633011,"2009-03-01","2009-03-01","2009"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2009","Full Belly",38.8708174,-122.2289264,"2009-02-01","2009-02-01","2009"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2009","Laury",38.9016493,-122.2408052,"2009-02-01","2009-02-01","2009"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2009","Lauwerjissen",39.0062838,-122.0967143,"2009-02-01","2009-02-01","2009"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2009","Scheuring",38.7024385,-121.9547633,"2009-02-01","2009-02-01","2009"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2009","Scofield 1",38.9529857,-122.0592857,"2009-02-01","2009-02-01","2009"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2009","Scofield 2",38.911686,-122.0382642,"2009-02-01","2009-02-01","2009"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2009","T&P1",39.0072476,-122.1334631,"2009-02-01","2009-02-01","2009"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2009","T&P2",38.9972606,-122.0596218,"2009-02-01","2009-02-01","2009"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2009","T&P3",38.8973999,-122.0648183,"2009-02-01","2009-02-01","2009"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2009","Taber",38.6997295,-122.1089041,"2009-02-01","2009-02-01","2009"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2009","Tim Mueller 1",38.7796138,-122.168718,"2009-03-01","2009-03-01","2009"
"Alexandra_Maria_Klein_Prunus_dulcis_USA_2009","Tim Mueller 2",38.8082465,-122.1822281,"2009-03-01","2009-03-01","2009"
"Alice_Classen_Coffea_arabica_Tanzania_2011_2012","COF2",-3.232177212,37.268548,"2011-11-01","2012-05-01","2012"
"Alice_Classen_Coffea_arabica_Tanzania_2011_2012","COF3",-3.247466484,37.32059835,"2011-09-01","2012-03-01","2012"
"Alice_Classen_Coffea_arabica_Tanzania_2011_2012","COF4",-3.28085633,37.32214449,"2011-09-01","2012-03-01","2012"
"Alice_Classen_Coffea_arabica_Tanzania_2011_2012","COF5",-3.274800858,37.47067258,"2011-10-01","2012-04-01","2012"
"Alice_Classen_Coffea_arabica_Tanzania_2011_2012","HOM1",-3.185998687,37.25462826,"2011-10-01","2012-04-01","2012"
"Alice_Classen_Coffea_arabica_Tanzania_2011_2012","HOM2",-3.269033234,37.3091989,"2011-09-01","2012-03-01","2012"
"Alice_Classen_Coffea_arabica_Tanzania_2011_2012","HOM4",-3.33711016,37.49247115,"2011-10-01","2012-04-01","2012"
"Alice_Classen_Coffea_arabica_Tanzania_2011_2012","HOM5",-3.272943714,37.60442755,"2011-10-01","2012-04-01","2012"
"Alice_Classen_Coffea_arabica_Tanzania_2011_2012","SUN1",-3.27816463,37.19449647,"2011-10-01","2012-04-01","2012"
"Alice_Classen_Coffea_arabica_Tanzania_2011_2012","SUN2",-3.235175792,37.27169284,"2011-10-01","2012-04-01","2012"
"Alice_Classen_Coffea_arabica_Tanzania_2011_2012","SUN3",-3.249207753,37.32902592,"2011-09-01","2012-03-01","2012"
"Alice_Classen_Coffea_arabica_Tanzania_2011_2012","SUN4",-3.275414554,37.32344919,"2011-09-01","2012-03-01","2012"
"Alison_D_Oreilly_Brassica_napus_Ireland_2019","OSR15",52.98928,-6.961661,"2019-04-01","2019-08-01","2019"
"Alison_D_Oreilly_Brassica_napus_Ireland_2019","OSR8",52.886884,-6.856493,"2019-04-01","2019-08-01","2019"
"Alison_D_Oreilly_Brassica_napus_Ireland_2019","OSR11",53.57313,-6.562756,"2019-04-01","2019-08-01","2019"
